created_at,keyword,full_text,translate,clean_tweet,lower,stopword,tokenize,stemmed,clean,predicted_label,predicted
Fri May 03 12:15:18 +0000 2024,ppp,Bapak Kaum Duafa Daftar PPP Diantar Mobil Mewah #news #tasikmalayainfo #infotasik https://t.co/lwxLa2nnoI,Mr. Kauma Duafa list PPP delivered by luxury cars #news #tasikmalayafo #infotasik https://t.co/lwxla2nnoi,Mr Kauma Duafa list PPP delivered by luxury cars news tasikmalayafo infotasik https t co lwxlannoi,mr kauma duafa list ppp delivered by luxury cars news tasikmalayafo infotasik https t co lwxlannoi,mr kauma duafa list ppp delivered luxury cars news tasikmalayafo infotasik https co lwxlannoi,"['mr', 'kauma', 'duafa', 'list', 'ppp', 'delivered', 'luxury', 'cars', 'news', 'tasikmalayafo', 'infotasik', 'https', 'co', 'lwxlannoi']","['mr', 'kauma', 'duafa', 'list', 'ppp', 'deliv', 'luxuri', 'car', 'news', 'tasikmalayafo', 'infotasik', 'http', 'co', 'lwxlannoi']",mr kauma duafa list ppp deliv luxuri car news tasikmalayafo infotasik http co lwxlannoi,positive,1
Fri May 03 12:09:48 +0000 2024,ppp,@jakeusym @skuukzkly wackZ . . . kamu juga gemes banget kalo pake pink jadi pinky boy. Gimana kalo kita bikin ppp persatuan pink pink? ,@jakeusym @skuukzkly wackz...kamu juga gemes banget kalo pake pink jadi pinky boy.Gimana kalo kita bikin ppp persatuan pink pink?,wackz kamu juga gemes banget kalo pake pink jadi pinky boy Gimana kalo kita bikin ppp persatuan pink pink,wackz kamu juga gemes banget kalo pake pink jadi pinky boy gimana kalo kita bikin ppp persatuan pink pink,wackz gemes pake pink pinky boy bikin ppp persatuan pink pink,"['wackz', 'gemes', 'pake', 'pink', 'pinky', 'boy', 'bikin', 'ppp', 'persatuan', 'pink', 'pink']","['wackz', 'geme', 'pake', 'pink', 'pinki', 'boy', 'bikin', 'ppp', 'persatuan', 'pink', 'pink']",wackz geme pake pink pinki boy bikin ppp persatuan pink pink,negative,0.001867915
Fri May 03 12:08:43 +0000 2024,ppp,Ppp lewat ga?,PPP passes or not?,PPP passes or not,ppp passes or not,ppp passes,"['ppp', 'passes']","['ppp', 'pass']",ppp pass,negative,0.06540371
Fri May 03 12:07:50 +0000 2024,ppp,PPP Minta MK Beri Kebijakan Khusus agar Masuk DPR meski Tak Lolos Ambang Batas 4 Persen. Bisa² semua partai akan meminta hal serupa. https://t.co/MBY8PKDcBG,PPP asks the Constitutional Court to give a special policy to enter the DPR even though it does not pass the 4 percent threshold.Can all parties ask for the same thing.https://t.co/MBY8PKDcBG,PPP asks the Constitutional Court to give a special policy to enter the DPeven though it does not pass the  percent threshold Can all parties ask for the same thing https t co MBYPKDcBG,ppp asks the constitutional court to give a special policy to enter the dpeven though it does not pass the  percent threshold can all parties ask for the same thing https t co mbypkdcbg,ppp asks constitutional court give special policy enter dpeven though pass percent threshold parties ask thing https co mbypkdcbg,"['ppp', 'asks', 'constitutional', 'court', 'give', 'special', 'policy', 'enter', 'dpeven', 'though', 'pass', 'percent', 'threshold', 'parties', 'ask', 'thing', 'https', 'co', 'mbypkdcbg']","['ppp', 'ask', 'constitut', 'court', 'give', 'special', 'polici', 'enter', 'dpeven', 'though', 'pass', 'percent', 'threshold', 'parti', 'ask', 'thing', 'http', 'co', 'mbypkdcbg']",ppp ask constitut court give special polici enter dpeven though pass percent threshold parti ask thing http co mbypkdcbg,positive,0.9992528
Fri May 03 12:07:12 +0000 2024,ppp,gemesss bgttt a day in mai laifffnya mamawikkk ppp user ronyparulian kpn bikin a day in mai laifff lagi,gemesss bgttt a day in mai laifffnya mamawikkk ppp user ronyparulian kpn makes a day in mai laifff again,gemesss bgttt a day in mai laifffnya mamawikkk ppp user ronyparulian kpn makes a day in mai laifff again,gemesss bgttt a day in mai laifffnya mamawikkk ppp user ronyparulian kpn makes a day in mai laifff again,gemesss bgttt day mai laifffnya mamawikkk ppp user ronyparulian kpn makes day mai laifff,"['gemesss', 'bgttt', 'day', 'mai', 'laifffnya', 'mamawikkk', 'ppp', 'user', 'ronyparulian', 'kpn', 'makes', 'day', 'mai', 'laifff']","['gemesss', 'bgttt', 'day', 'mai', 'laifffnya', 'mamawikkk', 'ppp', 'user', 'ronyparulian', 'kpn', 'make', 'day', 'mai', 'laifff']",gemesss bgttt day mai laifffnya mamawikkk ppp user ronyparulian kpn make day mai laifff,negative,2.69E-08
Fri May 03 12:01:40 +0000 2024,ppp,@alisyarief maksud nya mgkn minta si Suneo melobi hakim2 MK yg lain agar PPP lolos PT,@AlISYARIEF means that MGKN asks the Suneo to lobby other MK judges so that PPP passes PT,means that MGKN asks the Suneo to lobby other MK judges so that PPP passes PT,means that mgkn asks the suneo to lobby other mk judges so that ppp passes pt,means asks suneo lobby mk judges ppp passes pt,"['means', 'asks', 'suneo', 'lobby', 'mk', 'judges', 'ppp', 'passes', 'pt']","['mean', 'ask', 'suneo', 'lobbi', 'mk', 'judg', 'ppp', 'pass', 'pt']",mean ask suneo lobbi mk judg ppp pass pt,positive,1
Fri May 03 11:59:26 +0000 2024,ppp,@alisyarief PPP bakal lolos keputusan MK dasarnya kan kebutuhan rezim dan kedekatan semua bisa disesuaikan dalam hal ini MK akan berubah menjadi Makamah Konco.,@AlISYARIEF PPP will pass the MK's decision on the basis of the regime's needs and the closeness of all can be adjusted in this case the MK will turn into Konco Makamah.,PPP will pass the MK s decision on the basis of the regime s needs and the closeness of all can be adjusted in this case the MK will turn into Konco Makamah,ppp will pass the mk s decision on the basis of the regime s needs and the closeness of all can be adjusted in this case the mk will turn into konco makamah,ppp pass mk decision basis regime needs closeness adjusted case mk turn konco makamah,"['ppp', 'pass', 'mk', 'decision', 'basis', 'regime', 'needs', 'closeness', 'adjusted', 'case', 'mk', 'turn', 'konco', 'makamah']","['ppp', 'pass', 'mk', 'decis', 'basi', 'regim', 'need', 'close', 'adjust', 'case', 'mk', 'turn', 'konco', 'makamah']",ppp pass mk decis basi regim need close adjust case mk turn konco makamah,positive,0.99999464
Fri May 03 11:06:11 +0000 2024,ppp,Dasurv ko yan Bingbing! #BeatTheInitwithBP #BPAprilTopEngagers #BingoPlusPH #BP24CelebrationsIn2024 #BingoPlusPH #BPgiveaways :Ppp,Dasurv Ko Yan Bingbing!#Beattheinitwithbp #bpaprurtopengagers #bingoplusph #bp24celebration,Dasurv Ko Yan Bingbing Beattheinitwithbp bpaprurtopengagers bingoplusph bpcelebration,dasurv ko yan bingbing beattheinitwithbp bpaprurtopengagers bingoplusph bpcelebration,dasurv ko yan bingbing beattheinitwithbp bpaprurtopengagers bingoplusph bpcelebration,"['dasurv', 'ko', 'yan', 'bingbing', 'beattheinitwithbp', 'bpaprurtopengagers', 'bingoplusph', 'bpcelebration']","['dasurv', 'ko', 'yan', 'bingb', 'beattheinitwithbp', 'bpaprurtopengag', 'bingoplusph', 'bpcelebr']",dasurv ko yan bingb beattheinitwithbp bpaprurtopengag bingoplusph bpcelebr,positive,1
Fri May 03 10:51:31 +0000 2024,ppp,@cookie_shh P m P I m L P P Ppp Ppppppp L O Mo P lol,@cookie_shh p m p i m l p p ppp ppppppp l o mo p lol,p m p i m l p p ppp ppppppp l o mo p lol,p m p i m l p p ppp ppppppp l o mo p lol,p p l p p ppp ppppppp l mo p lol,"['p', 'p', 'l', 'p', 'p', 'ppp', 'ppppppp', 'l', 'mo', 'p', 'lol']","['p', 'p', 'l', 'p', 'p', 'ppp', 'ppppppp', 'l', 'mo', 'p', 'lol']",p p l p p ppp ppppppp l mo p lol,positive,0.9999981
Fri May 03 10:51:13 +0000 2024,ppp,@BBerizik Loh loh..loh Ga bahaya ta..PPP kok masuk..Padahl ga sampai Suara.,"@Bberizik, you know ... it's not dangerous ... ppp, how come I go in ... it doesn't reach the sound.",you know it s not dangerous ppp how come I go in it doesn t reach the sound,you know it s not dangerous ppp how come i go in it doesn t reach the sound,know dangerous ppp come go reach sound,"['know', 'dangerous', 'ppp', 'come', 'go', 'reach', 'sound']","['know', 'danger', 'ppp', 'come', 'go', 'reach', 'sound']",know danger ppp come go reach sound,positive,0.9996589
Fri May 03 10:46:44 +0000 2024,ppp,ppp woi dmnya eror kh,PPP Woi Dmnya error kh,PPP Woi Dmnya error kh,ppp woi dmnya error kh,ppp woi dmnya error kh,"['ppp', 'woi', 'dmnya', 'error', 'kh']","['ppp', 'woi', 'dmnya', 'error', 'kh']",ppp woi dmnya error kh,positive,0.99990606
Fri May 03 10:44:34 +0000 2024,ppp,PPP mengeklaim telah terjadi perpindahan 5.958 suara ke Partai Garuda dalam pemilihan anggota DPR RI dapil Sulawesi Tengah. https://t.co/1SWmuOoqzJ,"PPP claimed that there had been a transfer of 5,958 votes to the Garuda Party in the election of members of the Indonesian Parliament in Central Sulawesi.https://t.co/1swmuooqzj",PPP claimed that there had been a transfer of   votes to the Garuda Party in the election of members of the Indonesian Parliament in Central Sulawesi https t co swmuooqzj,ppp claimed that there had been a transfer of   votes to the garuda party in the election of members of the indonesian parliament in central sulawesi https t co swmuooqzj,ppp claimed transfer votes garuda party election members indonesian parliament central sulawesi https co swmuooqzj,"['ppp', 'claimed', 'transfer', 'votes', 'garuda', 'party', 'election', 'members', 'indonesian', 'parliament', 'central', 'sulawesi', 'https', 'co', 'swmuooqzj']","['ppp', 'claim', 'transfer', 'vote', 'garuda', 'parti', 'elect', 'member', 'indonesian', 'parliament', 'central', 'sulawesi', 'http', 'co', 'swmuooqzj']",ppp claim transfer vote garuda parti elect member indonesian parliament central sulawesi http co swmuooqzj,positive,0.9998868
Fri May 03 10:41:27 +0000 2024,ppp,#Temanpemilih Komisi Pemilihan Umum Kabupaten Sumba Tengah menyerahkan Kronologi dan alat bukti kepada Tim Kuasa Hukum KPU RI yang menangani sengketa PHPU PPP Dapil NTT II. Kegiatan ini diikuti oleh Mariana Lilo Ludji dan Fahril Anggota KPU #KPUMelayani https://t.co/s7pTUh2FJY,#The selection of the Central Sumba Regency Election Commission submitted chronology and evidence to the Indonesian KPU Legal Counsel Team handling the PPU PPP Dapil Dapil NTT II Dispute.This activity was attended by Mariana Lilo Ludji and Fahril members of the KPU #KPUMUMANIANDI https://t.co/s7ptuh2fjy,The selection of the Central Sumba Regency Election Commission submitted chronology and evidence to the Indonesian KPU Legal Counsel Team handling the PPU PPP Dapil Dapil NTT II Dispute This activity was attended by Mariana Lilo Ludji and Fahril members of the KPU KPUMUMANIANDI https t co sptuhfjy,the selection of the central sumba regency election commission submitted chronology and evidence to the indonesian kpu legal counsel team handling the ppu ppp dapil dapil ntt ii dispute this activity was attended by mariana lilo ludji and fahril members of the kpu kpumumaniandi https t co sptuhfjy,selection central sumba regency election commission submitted chronology evidence indonesian kpu legal counsel team handling ppu ppp dapil dapil ntt ii dispute activity attended mariana lilo ludji fahril members kpu kpumumaniandi https co sptuhfjy,"['selection', 'central', 'sumba', 'regency', 'election', 'commission', 'submitted', 'chronology', 'evidence', 'indonesian', 'kpu', 'legal', 'counsel', 'team', 'handling', 'ppu', 'ppp', 'dapil', 'dapil', 'ntt', 'ii', 'dispute', 'activity', 'attended', 'mariana', 'lilo', 'ludji', 'fahril', 'members', 'kpu', 'kpumumaniandi', 'https', 'co', 'sptuhfjy']","['select', 'central', 'sumba', 'regenc', 'elect', 'commiss', 'submit', 'chronolog', 'evid', 'indonesian', 'kpu', 'legal', 'counsel', 'team', 'handl', 'ppu', 'ppp', 'dapil', 'dapil', 'ntt', 'ii', 'disput', 'activ', 'attend', 'mariana', 'lilo', 'ludji', 'fahril', 'member', 'kpu', 'kpumumaniandi', 'http', 'co', 'sptuhfji']",select central sumba regenc elect commiss submit chronolog evid indonesian kpu legal counsel team handl ppu ppp dapil dapil ntt ii disput activ attend mariana lilo ludji fahril member kpu kpumumaniandi http co sptuhfji,positive,1
Fri May 03 10:31:48 +0000 2024,ppp,@iamfree341 Ingat,@iamfree341 remember,remember,remember,remember,['remember'],['rememb'],rememb,negative,0.0432577
Fri May 03 10:30:44 +0000 2024,ppp,@tanyarlfes Ga ngerti apa sih? Setahuku Mega Bintang itu persatuan antara PDI yang bukan Suryadi yg sekarang PDIP Ibu Mega dengan Partai Ka'bah (sekarang PPP) di Solo tahun 98-99 melawan rezim Suharto,"@tanyarlfes don't understand what?As far as I know, the mega star is a unity between the PDI who is not Suryadi who is now PDIP Mrs. Mega with the Ka'bah Party (now PPP) in Solo in 98-99 against the Suharto regime",don t understand what As far as I know the mega star is a unity between the PDI who is not Suryadi who is now PDIP Mrs Mega with the Ka bah Party now PPP in Solo in   against the Suharto regime,don t understand what as far as i know the mega star is a unity between the pdi who is not suryadi who is now pdip mrs mega with the ka bah party now ppp in solo in   against the suharto regime,understand far know mega star unity pdi suryadi pdip mrs mega ka bah party ppp solo suharto regime,"['understand', 'far', 'know', 'mega', 'star', 'unity', 'pdi', 'suryadi', 'pdip', 'mrs', 'mega', 'ka', 'bah', 'party', 'ppp', 'solo', 'suharto', 'regime']","['understand', 'far', 'know', 'mega', 'star', 'uniti', 'pdi', 'suryadi', 'pdip', 'mr', 'mega', 'ka', 'bah', 'parti', 'ppp', 'solo', 'suharto', 'regim']",understand far know mega star uniti pdi suryadi pdip mr mega ka bah parti ppp solo suharto regim,positive,1
Fri May 03 10:28:24 +0000 2024,ppp,@ajunakimm ppp akuu,@ajunakimm ppp me,ppp me,ppp me,ppp,['ppp'],['ppp'],ppp,negative,0.063902706
Fri May 03 10:27:58 +0000 2024,ppp,Ppp cung yang masih main gw butuh chingu https://t.co/Qzw5Bazk0k,PPP Cung who is still playing I need Chingu https://t.co/qzw5bazk0k,PPP Cung who is still playing I need Chingu https t co qzwbazkk,ppp cung who is still playing i need chingu https t co qzwbazkk,ppp cung still playing need chingu https co qzwbazkk,"['ppp', 'cung', 'still', 'playing', 'need', 'chingu', 'https', 'co', 'qzwbazkk']","['ppp', 'cung', 'still', 'play', 'need', 'chingu', 'http', 'co', 'qzwbazkk']",ppp cung still play need chingu http co qzwbazkk,negative,0.007257816
Fri May 03 10:25:08 +0000 2024,ppp,PPP Klaim 5.958 Suara di Sulteng Pindah ke Partai Garuda https://t.co/LerLr1omxF,"PPP claims 5,958 votes in Central Sulawesi moved to the Garuda Party https://t.co/lerlr1omxf",PPP claims   votes in Central Sulawesi moved to the Garuda Party https t co lerlromxf,ppp claims   votes in central sulawesi moved to the garuda party https t co lerlromxf,ppp claims votes central sulawesi moved garuda party https co lerlromxf,"['ppp', 'claims', 'votes', 'central', 'sulawesi', 'moved', 'garuda', 'party', 'https', 'co', 'lerlromxf']","['ppp', 'claim', 'vote', 'central', 'sulawesi', 'move', 'garuda', 'parti', 'http', 'co', 'lerlromxf']",ppp claim vote central sulawesi move garuda parti http co lerlromxf,positive,0.9999563
Fri May 03 10:21:49 +0000 2024,ppp,@cakimiNOW Partai islami yg masih kuat hanya PKB dan PKS sementara PBB dan PPP mereka nyaman berada di lingkungan Istana tp tak sadar pelan2 di kerdilkan PAN yg dulu partai islam kini hanya Partai yg memperjuangkan Popularitas saja lupa akan perjuangannya,@cakiminow Islamic Party which is still strong only PKB and PKS while the UN and PPP they are comfortable in the palace environment but are not aware of slowly in the PAN dwarf the Islamic party is now only the party that fights for popularity.,Islamic Party which is still strong only PKB and PKS while the UN and PPP they are comfortable in the palace environment but are not aware of slowly in the PAN dwarf the Islamic party is now only the party that fights for popularity,islamic party which is still strong only pkb and pks while the un and ppp they are comfortable in the palace environment but are not aware of slowly in the pan dwarf the islamic party is now only the party that fights for popularity,islamic party still strong pkb pks un ppp comfortable palace environment aware slowly pan dwarf islamic party party fights popularity,"['islamic', 'party', 'still', 'strong', 'pkb', 'pks', 'un', 'ppp', 'comfortable', 'palace', 'environment', 'aware', 'slowly', 'pan', 'dwarf', 'islamic', 'party', 'party', 'fights', 'popularity']","['islam', 'parti', 'still', 'strong', 'pkb', 'pk', 'un', 'ppp', 'comfort', 'palac', 'environ', 'awar', 'slowli', 'pan', 'dwarf', 'islam', 'parti', 'parti', 'fight', 'popular']",islam parti still strong pkb pk un ppp comfort palac environ awar slowli pan dwarf islam parti parti fight popular,negative,0.001479983
