created_at,full_text,translate,clean_tweet,lower,stopword,tokenize,stemmed,clean
Mon Apr 15 15:22:02 +0000 2024,@ws_parsito @jokowi @psi_id masa junjunganmu mau diambil??? Perangin lahenak aja yekan masa sekelas PSI mau jadi bawahannya golkar wkwkwk,"@ws_parsito @jokowi @psi_id your lord want to be taken ???Warmin Laenek, Yekan, the classmate of PSI, wants to be his subordinate, Golkar, wkwkwk",your lord want to be taken Warmin Laenek Yekan the classmate of PSI wants to be his subordinate Golkar wkwkwk,your lord want to be taken warmin laenek yekan the classmate of psi wants to be his subordinate golkar wkwkwk,lord want taken warmin laenek yekan classmate psi wants subordinate golkar wkwkwk,"['lord', 'want', 'taken', 'warmin', 'laenek', 'yekan', 'classmate', 'psi', 'wants', 'subordinate', 'golkar', 'wkwkwk']","['lord', 'want', 'taken', 'warmin', 'laenek', 'yekan', 'classmat', 'psi', 'want', 'subordin', 'golkar', 'wkwkwk']",lord want taken warmin laenek yekan classmat psi want subordin golkar wkwkwk
Mon Apr 15 15:12:15 +0000 2024,@idkwhtdo HAH LU MAU FH APA PSI SIHHH,@idkwhtdo hah you want fh what is psihhhhhhhhhhhhhhhhhhhhhhhhhhh,hah you want fh what is psihhhhhhhhhhhhhhhhhhhhhhhhhhh,hah you want fh what is psihhhhhhhhhhhhhhhhhhhhhhhhhhh,hah want fh psihhhhhhhhhhhhhhhhhhhhhhhhhhh,"['hah', 'want', 'fh', 'psihhhhhhhhhhhhhhhhhhhhhhhhhhh']","['hah', 'want', 'fh', 'psihhhhhhhhhhhhhhhhhhhhhhhhhhh']",hah want fh psihhhhhhhhhhhhhhhhhhhhhhhhhhh
Mon Apr 15 15:11:04 +0000 2024,@DedynurPalakka @jokowi Artinya kamu oportunis populis. Riding the wave psi krn ruh nya kerakyatan di pdip.,@Dedynurpalakka @jokowi means you are opportunist populis.Riding the wave psi because of the spirit of a people in PDIP.,means you are opportunist populis Riding the wave psi because of the spirit of a people in PDIP,means you are opportunist populis riding the wave psi because of the spirit of a people in pdip,means opportunist populis riding wave psi spirit people pdip,"['means', 'opportunist', 'populis', 'riding', 'wave', 'psi', 'spirit', 'people', 'pdip']","['mean', 'opportunist', 'populi', 'ride', 'wave', 'psi', 'spirit', 'peopl', 'pdip']",mean opportunist populi ride wave psi spirit peopl pdip
Mon Apr 15 15:09:15 +0000 2024,Jadi Tersangka Pelecehan Seksual Ketua DPC PSI Gubeng Surabaya Dipecat https://t.co/FXkVKyfHun,So a suspect in sexual harassment Chairman of DPC PSI Gubeng Surabaya was fired https://t.co/fxkvkyfhun,So a suspect in sexual harassment Chairman of DPC PSI Gubeng Surabaya was fired https t co fxkvkyfhun,so a suspect in sexual harassment chairman of dpc psi gubeng surabaya was fired https t co fxkvkyfhun,suspect sexual harassment chairman dpc psi gubeng surabaya fired https co fxkvkyfhun,"['suspect', 'sexual', 'harassment', 'chairman', 'dpc', 'psi', 'gubeng', 'surabaya', 'fired', 'https', 'co', 'fxkvkyfhun']","['suspect', 'sexual', 'harass', 'chairman', 'dpc', 'psi', 'gubeng', 'surabaya', 'fire', 'http', 'co', 'fxkvkyfhun']",suspect sexual harass chairman dpc psi gubeng surabaya fire http co fxkvkyfhun
Mon Apr 15 15:08:54 +0000 2024,@LexWu_13 @psi_id Ketum nya disuruh ngambil sempak yg ketinggalan di rumah cewek di singapura,@Lexwu_13 @psi_id Ketum was told to take the splinter who was left at the house of a girl in Singapore,Ketum was told to take the splinter who was left at the house of a girl in Singapore,ketum was told to take the splinter who was left at the house of a girl in singapore,ketum told take splinter left house girl singapore,"['ketum', 'told', 'take', 'splinter', 'left', 'house', 'girl', 'singapore']","['ketum', 'told', 'take', 'splinter', 'left', 'hous', 'girl', 'singapor']",ketum told take splinter left hous girl singapor
Mon Apr 15 15:07:30 +0000 2024,@AyamSegar3 @H1m4_W4r1 @AntonKu08408962 @_sekarkinanthi_ @jokowi @gibran_tweet @Gerindra @prabowo @fadlizon @psi_id @kaesangp @golkar_id @golkarpedia @Alitt4mb3ng @Uki23 @adi_sareang @PartBurungGalak @mikuroQ @T0M5helby @Aryprasetyo85 @hilalmultibiz @SantorinisSun @adearmando61 @budimandjatmiko Dan fakta nya sdh di rencanakan jauh2 hari bahkan ber - bulan2 sblmnya.. Cara Mukidi jd Malin Kundang tdk tanggung2. Sdh tdk tahu diri tdk tahu trm kasih sdh meludahi muka ibu ideologisnya. Dan masih berharap bahwa dia ( MUKIDI D KELUARGA ) sbg korban PDIP d Bu Mega.,"@Ayamsegar3 @h1m4_w4r1 @antonku08408962 @_sekarkinanthi_ @jokowi @gibran_tweet @gerindra @prabowo @fadlizon @psi_id @kaesangp @golkar_id @golkarpedia @alitt4mb3ng 5helby @aryprasetyo85 @hilalmultibiz @santorinissun @adearmando61 @budimandjatmiko and factsit has been planned in advance even days and even the months before ... the way to live so Malin Kundang is not responsible.I don't know yourself, I don't know, I have already spit on the face of her ideological mother.And still hopes that he (Mukidi d family) as a victim of PDIP D Bu Mega.",helbyand factsit has been planned in advance even days and even the months before the way to live so Malin Kundang is not responsible I don t know yourself I don t know I have already spit on the face of her ideological mother And still hopes that he Mukidi d family as a victim of PDIP D Bu Mega,helbyand factsit has been planned in advance even days and even the months before the way to live so malin kundang is not responsible i don t know yourself i don t know i have already spit on the face of her ideological mother and still hopes that he mukidi d family as a victim of pdip d bu mega,helbyand factsit planned advance even days even months way live malin kundang responsible know know already spit face ideological mother still hopes mukidi family victim pdip bu mega,"['helbyand', 'factsit', 'planned', 'advance', 'even', 'days', 'even', 'months', 'way', 'live', 'malin', 'kundang', 'responsible', 'know', 'know', 'already', 'spit', 'face', 'ideological', 'mother', 'still', 'hopes', 'mukidi', 'family', 'victim', 'pdip', 'bu', 'mega']","['helbyand', 'factsit', 'plan', 'advanc', 'even', 'day', 'even', 'month', 'way', 'live', 'malin', 'kundang', 'respons', 'know', 'know', 'alreadi', 'spit', 'face', 'ideolog', 'mother', 'still', 'hope', 'mukidi', 'famili', 'victim', 'pdip', 'bu', 'mega']",helbyand factsit plan advanc even day even month way live malin kundang respons know know alreadi spit face ideolog mother still hope mukidi famili victim pdip bu mega
Mon Apr 15 15:05:36 +0000 2024,@47Nlock Koci/psi,@47Nlock Koci/Psi,Koci Psi,koci psi,koci psi,"['koci', 'psi']","['koci', 'psi']",koci psi
Mon Apr 15 15:04:51 +0000 2024,Jadi Tersangka Pelecehan Seksual Ketua DPC PSI Gubeng Surabaya Dipecat https://t.co/h9UMDW0hcf,So the suspect in sexual harassment Chairman of DPC PSI Gubeng Surabaya was fired https://t.co/h9umdw0hcf,So the suspect in sexual harassment Chairman of DPC PSI Gubeng Surabaya was fired https t co humdwhcf,so the suspect in sexual harassment chairman of dpc psi gubeng surabaya was fired https t co humdwhcf,suspect sexual harassment chairman dpc psi gubeng surabaya fired https co humdwhcf,"['suspect', 'sexual', 'harassment', 'chairman', 'dpc', 'psi', 'gubeng', 'surabaya', 'fired', 'https', 'co', 'humdwhcf']","['suspect', 'sexual', 'harass', 'chairman', 'dpc', 'psi', 'gubeng', 'surabaya', 'fire', 'http', 'co', 'humdwhcf']",suspect sexual harass chairman dpc psi gubeng surabaya fire http co humdwhcf
Mon Apr 15 15:02:41 +0000 2024,@_sekarkinanthi_ @jokowi @H1m4_W4r1 @gibran_tweet @Gerindra @prabowo @fadlizon @psi_id @kaesangp @golkar_id @golkarpedia @Alitt4mb3ng @AntonKu08408962 @Uki23 @adi_sareang @AyamSegar3 @PartBurungGalak @mikuroQ @T0M5helby @Aryprasetyo85 @SantorinisSun @adearmando61 @budimandjatmiko Semua masih dalam pengamatan blm ada satupun yg bisa diharapkan... Kami menunggu,@_sekarkinanthi_ @jokowi @h1m4_w4r1 @gibran_tweet @gerindra @prabowo @fadlizon @psi_id @kaesangp @golkar_id @alitt4mb3ng @antonku08408962 @ 5helby @aryprasetyo85 @santorinissun @adearmando61 @budimandjatmiko all are still under observationno one can be expected ... we are waiting,helbyall are still under observationno one can be expected we are waiting,helbyall are still under observationno one can be expected we are waiting,helbyall still observationno one expected waiting,"['helbyall', 'still', 'observationno', 'one', 'expected', 'waiting']","['helbyal', 'still', 'observationno', 'one', 'expect', 'wait']",helbyal still observationno one expect wait
Mon Apr 15 14:29:05 +0000 2024,@StefanAntonio__ @Vifebs @Uki23 @psi_id Kalo emang sudah separah itu berarti sudah tidak tertolong.amputasi daripada jadi penyebab yg lain terinfeksi.,@Stefanantonio__ @vifebs @uki23 @psi_id If it's already as bad as that means it is beyond help. Aputation rather than being another cause of being infected.,If it s already as bad as that means it is beyond help Aputation rather than being another cause of being infected,if it s already as bad as that means it is beyond help aputation rather than being another cause of being infected,already bad means beyond help aputation rather another cause infected,"['already', 'bad', 'means', 'beyond', 'help', 'aputation', 'rather', 'another', 'cause', 'infected']","['alreadi', 'bad', 'mean', 'beyond', 'help', 'aput', 'rather', 'anoth', 'caus', 'infect']",alreadi bad mean beyond help aput rather anoth caus infect
Mon Apr 15 14:28:37 +0000 2024,semua anak psi 23 besok kantong matanya semuka muka,All PSI Children 23 Tomorrow's eye pockets while face,All PSI Children  Tomorrow s eye pockets while face,all psi children  tomorrow s eye pockets while face,psi children tomorrow eye pockets face,"['psi', 'children', 'tomorrow', 'eye', 'pockets', 'face']","['psi', 'children', 'tomorrow', 'eye', 'pocket', 'face']",psi children tomorrow eye pocket face
Mon Apr 15 14:28:32 +0000 2024,@H1m4_W4r1 @AyamSegar3 @_sekarkinanthi_ @jokowi @gibran_tweet @Gerindra @prabowo @fadlizon @psi_id @kaesangp @golkar_id @golkarpedia @Alitt4mb3ng @AntonKu08408962 @Uki23 @adi_sareang @PartBurungGalak @mikuroQ @T0M5helby @Aryprasetyo85 @hilalmultibiz @SantorinisSun @adearmando61 @budimandjatmiko Kamu pikir org2 PDIP pada idiooot... https://t.co/PJ7FXYZgvl,@H1m4_w4r1 @ayamsegar3 @_sekarkinanthi_ @jokowi @gibran_tweet @gerindra @prabowo @fadlizon @psi_id @kaesangp @golkar_id @golkarpedia @alitt4mb3ng @antonku08408962 5helby @aryprasetyo85 @hilalmultibiz @santorinissun @adearmando61 @budimandjatmiko you thinkorg2 pdip on idiooot ... https://t.co/pj7fxyzgvl,helbyyou thinkorg pdip on idiooot https t co pjfxyzgvl,helbyyou thinkorg pdip on idiooot https t co pjfxyzgvl,helbyyou thinkorg pdip idiooot https co pjfxyzgvl,"['helbyyou', 'thinkorg', 'pdip', 'idiooot', 'https', 'co', 'pjfxyzgvl']","['helbyy', 'thinkorg', 'pdip', 'idiooot', 'http', 'co', 'pjfxyzgvl']",helbyy thinkorg pdip idiooot http co pjfxyzgvl
Mon Apr 15 14:27:33 +0000 2024,@gobanovski93026 @Vifebs @Uki23 @psi_id Silahkan Googling .. masi ada lagi kasus seksual lain yang ga saya post .. Serius Jawab,@gobanovski93026 @vifebs @uki23 @psi_id please googling .. still there are more sexual cases that I don't post .. seriously answer,please googling still there are more sexual cases that I don t post seriously answer,please googling still there are more sexual cases that i don t post seriously answer,please googling still sexual cases post seriously answer,"['please', 'googling', 'still', 'sexual', 'cases', 'post', 'seriously', 'answer']","['pleas', 'googl', 'still', 'sexual', 'case', 'post', 'serious', 'answer']",pleas googl still sexual case post serious answer
Mon Apr 15 14:24:03 +0000 2024,@topiranath Limpa limpa limpa,@topiranath spleen spleen spleen,spleen spleen spleen,spleen spleen spleen,spleen spleen spleen,"['spleen', 'spleen', 'spleen']","['spleen', 'spleen', 'spleen']",spleen spleen spleen
Mon Apr 15 14:22:49 +0000 2024,@H1m4_W4r1 @AyamSegar3 @_sekarkinanthi_ @jokowi @gibran_tweet @Gerindra @prabowo @fadlizon @psi_id @kaesangp @golkar_id @golkarpedia @Alitt4mb3ng @AntonKu08408962 @Uki23 @adi_sareang @PartBurungGalak @mikuroQ @T0M5helby @Aryprasetyo85 @hilalmultibiz @SantorinisSun @adearmando61 @budimandjatmiko Kamu apain akun sy kok g ada notif kamu.... Opa Ulik melamar Gibran hari ke 5....... DUNGU Bukankah ini smua sdh di rencanakan dgn baik sm Mukidi.... https://t.co/A8BQ5RiFPg https://t.co/hCC4GhBmi8,"@H1m4_w4r1 @ayamsegar3 @_sekarkinanthi_ @jokowi @gibran_tweet @gerindra @prabowo @fadlizon @psi_id @kaesangp @golkar_id @golkarpedia @alitt4mb3ng @antonku08408962 5helby @aryprasetyo85 @hilalmultibiz @santorinissun @adearmando61 @budimandjatmiko what are youI don't have your account, there is your notification .... Opa Ulik applied for Gibran on the 5th day ...: //t.co/HCC4GHBMI8",helbywhat are youI don t have your account there is your notification Opa Ulik applied for Gibran on the th day t co HCCGHBMI,helbywhat are youi don t have your account there is your notification opa ulik applied for gibran on the th day t co hccghbmi,helbywhat youi account notification opa ulik applied gibran day co hccghbmi,"['helbywhat', 'youi', 'account', 'notification', 'opa', 'ulik', 'applied', 'gibran', 'day', 'co', 'hccghbmi']","['helbywhat', 'youi', 'account', 'notif', 'opa', 'ulik', 'appli', 'gibran', 'day', 'co', 'hccghbmi']",helbywhat youi account notif opa ulik appli gibran day co hccghbmi
Mon Apr 15 14:21:50 +0000 2024,@Hasmukhpatelips Sir me civil engineering karelu che 2020 thi civil engineering thayari karu chu pan Haji sudhi selection thayu ny Atale have me police and PSI ni taiyari saru karvi che,@Hasmukhpatelips Sir Me Civil Engineering Karelu Che 2020 Thi Civil Engineering Thayari Karu Chu Pan Hajj Sudhi Selection Thayu Ny Atale Have Me Police and Psi Ni Taiyari Saru Karvi Che Che,Sir Me Civil Engineering Karelu Che  Thi Civil Engineering Thayari Karu Chu Pan Hajj Sudhi Selection Thayu Ny Atale Have Me Police and Psi Ni Taiyari Saru Karvi Che Che,sir me civil engineering karelu che  thi civil engineering thayari karu chu pan hajj sudhi selection thayu ny atale have me police and psi ni taiyari saru karvi che che,sir civil engineering karelu che thi civil engineering thayari karu chu pan hajj sudhi selection thayu ny atale police psi ni taiyari saru karvi che che,"['sir', 'civil', 'engineering', 'karelu', 'che', 'thi', 'civil', 'engineering', 'thayari', 'karu', 'chu', 'pan', 'hajj', 'sudhi', 'selection', 'thayu', 'ny', 'atale', 'police', 'psi', 'ni', 'taiyari', 'saru', 'karvi', 'che', 'che']","['sir', 'civil', 'engin', 'karelu', 'che', 'thi', 'civil', 'engin', 'thayari', 'karu', 'chu', 'pan', 'hajj', 'sudhi', 'select', 'thayu', 'ny', 'atal', 'polic', 'psi', 'ni', 'taiyari', 'saru', 'karvi', 'che', 'che']",sir civil engin karelu che thi civil engin thayari karu chu pan hajj sudhi select thayu ny atal polic psi ni taiyari saru karvi che che
Mon Apr 15 14:16:46 +0000 2024,@AyamSegar3 @H1m4_W4r1 @Dargomb33306384 @jokowi @gibran_tweet @Gerindra @prabowo @fadlizon @psi_id @kaesangp @golkar_id @golkarpedia @Alitt4mb3ng @AntonKu08408962 @Uki23 @adi_sareang @PartBurungGalak @mikuroQ @T0M5helby @Aryprasetyo85 @hilalmultibiz @SantorinisSun @adearmando61 @budimandjatmiko @H1m4_W4r1 &amp; grombolannya bukan goblog tp gak punya .,@Ayamsegar3 @h1m4_w4r1 @dargomb33306384 @jokowi @gibran_tweet @gerindra @prabowo @fadlizon 0m5helby @aryprasetyo85 @hilalmultibiz @santorinissun @adearmando61 @budimandjatmiko @h1m4_w4r1& amp;The grombola is not a goblog but doesn't have it.,mhelby wr amp The grombola is not a goblog but doesn t have it,mhelby wr amp the grombola is not a goblog but doesn t have it,mhelby wr amp grombola goblog,"['mhelby', 'wr', 'amp', 'grombola', 'goblog']","['mhelbi', 'wr', 'amp', 'grombola', 'goblog']",mhelbi wr amp grombola goblog
Mon Apr 15 14:16:22 +0000 2024,@StefanAntonio__ @Vifebs @Uki23 @psi_id Serius nanya separah itu kah ???,@Stefanantonio__ @vifebs @uki23 @psi_id seriously asking that bad ???,seriously asking that bad,seriously asking that bad,seriously asking bad,"['seriously', 'asking', 'bad']","['serious', 'ask', 'bad']",serious ask bad
Mon Apr 15 14:15:48 +0000 2024,@qtnx_ @yacineMTB bangarang,@qtnx_ @yacinemtb bangarang,bangarang,bangarang,bangarang,['bangarang'],['bangarang'],bangarang
Mon Apr 22 23:56:59 +0000 2024,@Uki23 Btw pencabulan d surabaya ama kades PSI ad komentar apa?,@Uki23 btw molestation in Surabaya and what comments do you have comments?,btw molestation in Surabaya and what comments do you have comments,btw molestation in surabaya and what comments do you have comments,btw molestation surabaya comments comments,"['btw', 'molestation', 'surabaya', 'comments', 'comments']","['btw', 'molest', 'surabaya', 'comment', 'comment']",btw molest surabaya comment comment
Mon Apr 22 23:53:15 +0000 2024,mau nanyaa grab gojek adakah jasa buat beli barang di kkvi? mau kekkvi buat beli paperbag tpi gaada yg antar YaAllah mau pke grab bolakbalik ke mall terlalu mahal,Want to ask Grab Gojek is a service for buying goods at KKVI?want to kekvi to buy a paperbag but there is no one who is delivered yaallah want to grab grab back to the mall is too expensive,Want to ask Grab Gojek is a service for buying goods at KKVI want to kekvi to buy a paperbag but there is no one who is delivered yaallah want to grab grab back to the mall is too expensive,want to ask grab gojek is a service for buying goods at kkvi want to kekvi to buy a paperbag but there is no one who is delivered yaallah want to grab grab back to the mall is too expensive,want ask grab gojek service buying goods kkvi want kekvi buy paperbag one delivered yaallah want grab grab back mall expensive,"['want', 'ask', 'grab', 'gojek', 'service', 'buying', 'goods', 'kkvi', 'want', 'kekvi', 'buy', 'paperbag', 'one', 'delivered', 'yaallah', 'want', 'grab', 'grab', 'back', 'mall', 'expensive']","['want', 'ask', 'grab', 'gojek', 'servic', 'buy', 'good', 'kkvi', 'want', 'kekvi', 'buy', 'paperbag', 'one', 'deliv', 'yaallah', 'want', 'grab', 'grab', 'back', 'mall', 'expens']",want ask grab gojek servic buy good kkvi want kekvi buy paperbag one deliv yaallah want grab grab back mall expens
